dataid,prediction
46026,1999.05120939
46027,2001.7255161
46028,2001.69869016
46029,2007.61623649
46030,1997.82973475
46031,2000.11275752
46032,2002.15516534
46033,2002.08405379
46034,1994.96729682
46035,2008.45576095
46036,2005.84837787
46037,2001.98638092
46038,2001.85370419
46039,2005.68517587
46040,2002.72559704
46041,2001.92656761
46042,2003.36114349
46043,2004.36868798
46044,2003.0761015
46045,2002.71602248
46046,2004.22336626
46047,2002.83451068
46048,2002.01680784
46049,2003.04948443
46050,2006.51605082
46051,2003.27440022
46052,2002.74712451
46053,2002.23285126
46054,2003.4267399
46055,2001.89008289
46056,2000.87154444
46057,2001.94943661
46058,2005.31487395
46059,2002.99040941
46060,2000.4025906
46061,2000.54878856
46062,2001.49123147
46063,2000.16669719
46064,2000.13892388
46065,1998.90301683
46066,2001.56134584
46067,2000.60417288
46068,2001.30045079
46069,2004.7375511
46070,2002.90652823
46071,2003.67345305
46072,2006.40525699
46073,2004.56259212
46074,2004.19483774
46075,2001.09345871
46076,1999.92190755
46077,2010.01276974
46078,1998.57902974
46079,1998.07380698
46080,2003.19750616
46081,2006.39447306
46082,2003.28578174
46083,2004.76134687
46084,2003.83568278
46085,2007.48078543
46086,2003.48925802
46087,2005.44445216
46088,2007.15242548
46089,2004.85129496
46090,2008.73404576
46091,2007.02339386
46092,2002.11223895
46093,2002.65890524
46094,2005.64198859
46095,2006.39383927
46096,2003.75077537
46097,2000.70531281
46098,1999.34920694
46099,2001.02883802
46100,1998.9090308
46101,1999.6662816
46102,2000.21796191
46103,1998.82116746
46104,1995.7017796
46105,1998.14674223
46106,1997.72088128
46107,2002.06560139
46108,2000.48998767
46109,2001.36302278
46110,2001.21971747
46111,2003.233098
46112,2000.61975131
46113,2000.99931139
46114,2000.38573004
46115,2001.10983311
46116,2000.11920896
46117,2000.27797783
46118,2003.64288026
46119,1999.18954871
46120,1994.48331941
46121,2003.52041779
46122,2002.42931061
46123,1997.91115958
46124,1997.71371163
46125,2000.08879106
46126,2001.05228281
46127,1995.41196104
46128,1999.20180531
46129,2003.26165159
46130,2005.2013311
46131,2004.08825214
46132,2000.1730646
46133,1997.72251173
46134,2002.60895436
46135,2002.82415458
46136,2000.60521136
46137,2000.77419028
46138,2005.24836465
46139,2003.93123575
46140,2004.52144083
46141,2004.64862608
46142,2005.19484315
46143,2002.6032133
46144,2007.12588509
46145,2001.10118161
46146,2004.206528
46147,2004.03213217
46148,2005.50114052
46149,1996.86373482
46150,2000.87128488
46151,1993.95326068
46152,1998.60777325
46153,1997.40435884
46154,1996.90126705
46155,1996.94940945
46156,1999.58999167
46157,1996.4621752
46158,1998.84277995
46159,1996.96565424
46160,1996.86301336
46161,2000.64644183
46162,1993.97876099
46163,1999.82897508
46164,1999.29786546
46165,2000.83485968
46166,1999.20864235
46167,1999.07882051
46168,1999.2113432
46169,2004.73835317
46170,1999.89704073
46171,1997.37674127
46172,2004.67202816
46173,2004.69098873
46174,2002.71283656
46175,2005.96201349
46176,2005.67076391
46177,2009.21366173
46178,2001.43174647
46179,2004.01598102
46180,2001.99596869
46181,2006.10924882
46182,2005.23004923
46183,2003.8850972
46184,2004.34491072
46185,2003.60018615
46186,2001.58281867
46187,1997.69342784
46188,1996.23492957
46189,1999.29777299
46190,1999.18772467
46191,2007.13043578
46192,2005.90078629
46193,2004.61227531
46194,2006.56816215
46195,2004.11739403
46196,1997.69730255
46197,2004.75171817
46198,2006.85430623
46199,1992.80349824
46200,2003.371825
46201,1998.69342283
46202,1995.36800428
46203,1993.35348564
46204,1994.17602777
46205,1992.16782792
46206,1994.05982984
46207,1994.10144415
46208,1990.54977779
46209,1992.18659742
46210,1993.22845693
46211,1995.60081767
46212,1992.70334407
46213,1994.73008834
46214,1991.52640519
46215,1993.67618946
46216,1998.91677424
46217,2003.22388094
46218,2012.38266254
46219,1999.95961939
46220,2003.24513336
46221,2001.95482165
46222,1989.12646254
46223,1995.98191586
46224,1996.06796764
46225,1993.30095384
46226,1988.31039065
46227,1993.7371793
46228,1997.28058009
46229,1997.7664102
46230,1991.87679319
46231,1996.2820939
46232,1998.31224072
46233,1997.95800239
46234,1998.25778596
46235,1998.77103063
46236,1998.80573435
46237,1990.50749004
46238,1991.55146943
46239,1992.36159552
46240,1993.07276204
46241,1993.62222414
46242,1997.43901284
46243,1991.03325062
46244,1991.94554959
46245,1994.09857152
46246,1991.6477752
46247,1992.97118192
46248,1989.25037332
46249,1994.01139834
46250,1999.18555687
46251,1999.46975606
46252,1994.64897696
46253,1996.1906673
46254,1997.71820385
46255,1997.18889624
46256,1996.72553785
46257,1991.81732149
46258,1994.82780814
46259,1994.02379033
46260,1996.99228674
46261,1997.33357266
46262,1993.55825713
46263,1995.19855248
46264,1995.24077967
46265,1998.62539035
46266,1991.77830746
46267,1994.2693183
46268,1995.66179676
46269,1995.94836993
46270,1989.72105938
46271,1999.9712455
46272,1988.51482229
46273,2004.06002578
46274,2002.71895351
46275,2000.19297107
46276,2003.73567058
46277,2003.67466883
46278,2002.40950746
46279,2002.25395397
46280,2005.08514372
46281,2001.46340834
46282,2001.39008051
46283,2002.41135647
46284,1991.31473154
46285,1991.27974952
46286,1998.08079416
46287,1994.55746651
46288,1995.51627264
46289,1997.46397037
46290,1990.24755737
46291,1985.09417479
46292,1987.02097914
46293,1990.45957065
46294,1988.30501452
46295,1988.31091562
46296,1992.28899596
46297,1990.43483872
46298,1984.90031432
46299,2001.84761373
46300,2002.72101883
46301,2002.26110427
46302,1998.81723185
46303,2000.29132624
46304,2001.74926311
46305,1996.24765077
46306,2006.50931676
46307,1997.26438761
46308,2002.58371465
46309,2000.02216327
46310,2009.76961145
46311,2004.33675954
46312,2004.87477068
46313,2004.83306911
46314,2001.86794143
46315,2001.52337665
46316,2005.09874584
46317,2005.23634281
46318,2003.29177043
46319,2006.27140092
46320,2007.35714285
46321,2002.1033871
46322,2005.84108726
46323,2003.52500877
46324,2009.90245066
46325,2006.1273475
46326,2003.29804995
46327,2005.85292457
46328,2006.7077591
46329,2009.61633966
46330,2004.15414799
46331,2009.56929549
46332,2005.38290118
46333,2003.64382082
46334,1992.00115225
46335,2005.10554953
46336,1998.31875166
46337,1999.21299987
46338,1996.21632141
46339,2001.4125434
46340,2000.18082
46341,2000.26307784
46342,1997.20199222
46343,2002.04349767
46344,2000.22289482
46345,1997.01255279
46346,1995.97552748
46347,2000.48217559
46348,2005.12759799
46349,2001.41232013
46350,2002.67106078
46351,1998.36537517
46352,1996.43605394
46353,2000.22845274
46354,2003.50923436
46355,2001.89869386
46356,2005.28536414
46357,2001.87306481
46358,2003.48514831
46359,2004.27192205
46360,2001.86646017
46361,2004.45759383
46362,2002.92122472
46363,2003.48120732
46364,2002.71901528
46365,1999.64128463
46366,2002.36412699
46367,2001.54823503
46368,1999.88126616
46369,2001.22744887
46370,2003.3233384
46371,2000.74226014
46372,2000.64115614
46373,2001.76695107
46374,2002.2999408
46375,2000.55184915
46376,1995.71810528
46377,2000.96236922
46378,1997.656103
46379,2002.45804931
46380,2000.44531847
46381,2002.84194973
46382,1999.69953615
46383,2003.26934744
46384,1999.53359191
46385,2001.85608996
46386,1996.29724701
46387,2000.7963463
46388,2000.75195623
46389,2002.58109429
46390,2007.18156688
46391,2004.95136564
46392,2000.95157195
46393,2004.96534498
46394,2012.33160633
46395,2004.22987628
46396,1997.52419873
46397,2002.19944324
46398,2004.46316433
46399,1991.09603645
46400,2002.48026043
46401,1998.95473105
46402,2001.99493196
46403,1998.04473005
46404,1999.3256699
46405,1993.84109598
46406,2000.04269967
46407,2003.01605941
46408,2002.66632546
46409,2003.21391787
46410,1997.66800069
46411,1994.98385042
46412,2000.2477462
46413,2002.20064081
46414,1990.35871704
46415,1989.59193321
46416,1991.5744326
46417,1993.0157004
46418,2010.25834897
46419,2005.39548697
46420,2005.89881654
46421,1992.35165998
46422,1994.11759534
46423,1993.23389148
46424,1999.09021164
46425,1997.55874546
46426,1991.26343486
46427,1989.96670207
46428,1989.91423214
46429,1989.81928327
46430,1990.00567827
46431,1988.59418028
46432,1989.55708362
46433,1988.68041134
46434,1990.17145739
46435,1991.436357
46436,1993.33028978
46437,1988.50123762
46438,1989.54622017
46439,1991.56210903
46440,1990.66656549
46441,1992.3065127
46442,1998.77671493
46443,1993.57835802
46444,1993.01158086
46445,1990.2166887
46446,1990.56944847
46447,1996.04715818
46448,1991.65998484
46449,1991.25547388
46450,1988.01320578
46451,1994.05902258
46452,1989.35444935
46453,1991.7263817
46454,1992.71875712
46455,1990.22473727
46456,1998.20934017
46457,1995.47593195
46458,1993.49685303
46459,1993.02583053
46460,1997.0359294
46461,1995.67947059
46462,1995.56851823
46463,1997.57408436
46464,1997.80456354
46465,2003.77023942
46466,1993.72317246
46467,1999.53684711
46468,1996.9190056
46469,1997.31069007
46470,1998.49667545
46471,1994.81211039
46472,1992.56085745
46473,1990.88816373
46474,1984.26705322
46475,1991.48719299
46476,1988.11420882
46477,1996.01447721
46478,1990.98910263
46479,1998.00728668
46480,1988.45717768
46481,1992.89449185
46482,1990.61748061
46483,1993.05268157
46484,1993.70794843
46485,1993.64312306
46486,1990.83143346
46487,1995.16314414
46488,1988.89333782
46489,1992.23572391
46490,1990.97608753
46491,1991.23670425
46492,1985.72222857
46493,1994.3543511
46494,1996.26212236
46495,1996.4123321
46496,1994.05647773
46497,1995.4722976
46498,1993.75609644
46499,1991.54968883
46500,1989.70977511
46501,1990.44157129
46502,1990.66736628
46503,1992.60277593
46504,1994.22162206
46505,1990.64516685
46506,1989.78458189
46507,1989.08289404
46508,1992.33616729
46509,1991.69770597
46510,1987.90735487
46511,1990.29110801
46512,1991.74373518
46513,1989.38386047
46514,1988.83740852
46515,1989.15023584
46516,1987.38356819
46517,1997.22329041
46518,1995.78616966
46519,1997.05308013
46520,2003.56942599
46521,1998.50600393
46522,1994.79286316
46523,1996.79533689
46524,1996.23006329
46525,1998.3877389
46526,1998.89591907
46527,1999.20132187
46528,2000.22649424
46529,1998.22651675
46530,1996.80180621
46531,1997.48419333
46532,1995.50913183
46533,1991.95339223
46534,1994.52171045
46535,1996.17705091
46536,1995.73473499
46537,1996.83934539
46538,1997.38885183
46539,1996.10576731
46540,1996.60493825
46541,1999.01430874
46542,1999.83422707
46543,1998.99788218
46544,2002.21790964
46545,1999.21964238
46546,1999.10091984
46547,1999.10920551
46548,2000.53891039
46549,1999.70941871
46550,1994.86784235
46551,2000.81895419
46552,1997.54832448
46553,2000.6075413
46554,1999.34362021
46555,2001.392999
46556,1999.38633642
46557,1996.38778993
46558,2000.49980008
46559,1997.78055495
46560,2002.44098643
46561,1996.86591151
46562,2003.85587255
46563,2004.61950075
46564,2006.14066206
46565,2006.76478342
46566,1996.03810829
46567,1997.55966939
46568,2001.99575352
46569,2004.9219767
46570,1997.62431852
46571,1998.86310011
46572,2006.8738227
46573,2007.00599672
46574,2011.39060295
46575,2004.51103369
46576,2002.5735792
46577,2006.02652732
46578,2006.3517511
46579,2003.93462238
46580,1989.64237756
46581,2001.3539414
46582,2006.73639417
46583,2006.89743622
46584,2003.17440983
46585,2000.10387786
46586,2002.39704947
46587,2001.97539998
46588,2008.74144112
46589,2005.57572734
46590,2002.97581093
46591,2001.61058349
46592,2003.94926554
46593,2008.92004049
46594,2005.27130056
46595,2010.7805065
46596,2007.1016184
46597,2008.57302835
46598,2002.46501917
46599,2002.38104585
46600,2009.17871074
46601,2008.54833921
46602,2011.58344302
46603,2005.51690628
46604,2007.8379101
46605,2011.25219054
46606,2010.59082013
46607,2008.74430378
46608,2001.52712268
46609,1987.61275322
46610,2005.35484878
46611,1997.99924877
46612,2000.67023632
46613,2000.40211684
46614,2000.65983591
46615,2000.90508967
46616,1999.99913108
46617,2000.31808873
46618,2000.33669205
46619,1999.91563215
46620,2001.22052033
46621,1998.92213051
46622,2005.89779216
46623,2006.3861744
46624,2006.26925553
46625,2006.18671672
46626,1996.64313003
46627,2007.39220849
46628,2005.398821
46629,2004.12290611
46630,2005.69488766
46631,2007.65937377
46632,2002.30575144
46633,2003.51091358
46634,1999.66281178
46635,2003.60820607
46636,2002.72477845
46637,2003.82662396
46638,2003.22726393
46639,2003.70682522
46640,2002.54988403
46641,1997.83715939
46642,1997.79131227
46643,1999.3847499
46644,2000.60805973
46645,2000.46682352
46646,1999.26855441
46647,1997.35842685
46648,2000.79045003
46649,1999.72060707
46650,1999.09050908
46651,1993.9400981
46652,2002.09716098
46653,2001.08994698
46654,1999.07015507
46655,2001.87863512
46656,1999.99396444
46657,2000.42686318
46658,1998.50056501
46659,2003.34436624
46660,2001.17561986
46661,1989.67730571
46662,1994.11898309
46663,1987.62927568
46664,1995.79396561
46665,2004.10409152
46666,2006.43762013
46667,2001.87064958
46668,2004.72716309
46669,2004.1204098
46670,1993.87463778
46671,2002.8174804
46672,2001.11582271
46673,2003.20565375
46674,2005.6896243
46675,2004.06188607
46676,2008.72308758
46677,2008.74922159
46678,2003.54653281
46679,2007.25910903
46680,2002.46064065
46681,2004.08033519
46682,2008.22191678
46683,2005.22214009
46684,2005.03307411
46685,2004.1338992
46686,2004.33743746
46687,2003.45881594
46688,2003.0040363
46689,2005.41627333
46690,1999.86127888
46691,2001.64629384
46692,2006.84363438
46693,1992.70670825
46694,1992.97546674
46695,1995.87230037
46696,1996.3090551
46697,1994.12209399
46698,1993.86616655
46699,1997.2656442
46700,1992.36143214
46701,1993.1274148
46702,1991.79662857
46703,2001.13010899
46704,1997.24612665
46705,1990.5126588
46706,1990.99540078
46707,2004.75853316
46708,2004.42342925
46709,1987.87520652
46710,1988.98123729
46711,1986.82203338
46712,1987.19170553
46713,1988.070748
46714,1987.20256581
46715,1988.83346423
46716,1988.43674004
46717,1987.48023259
46718,1988.50966112
46719,1997.47858915
46720,1999.8330243
46721,1995.30835551
46722,1995.51105762
46723,1990.19600052
46724,1995.56694981
46725,1987.58565193
46726,1993.51148279
46727,1992.95555833
46728,1995.00172123
46729,1992.39976684
46730,1996.72765087
46731,1999.18194579
46732,1997.93564277
46733,1997.24201471
46734,1998.89046236
46735,2000.7273413
46736,1996.50110153
46737,1999.65420409
46738,1993.29995591
46739,1997.08346157
46740,1996.50262753
46741,2001.87451405
46742,2004.39170128
46743,2001.97788354
46744,2002.7249116
46745,2003.83816831
46746,2005.95085404
46747,2001.12483346
46748,2001.62930782
46749,2001.95203644
46750,2002.88754339
46751,1995.61897646
46752,2001.26682057
46753,1999.97263257
46754,2002.78452914
46755,1995.99151462
46756,2002.70908307
46757,2007.59024142
46758,2006.07817138
46759,2001.62360047
46760,2000.17300728
46761,2007.03052998
46762,2003.62400404
46763,2000.53867021
46764,1994.04329262
46765,2001.40053919
46766,1997.44285681
46767,2000.6532769
46768,2003.18063819
46769,1999.39747366
46770,2003.56958295
46771,2004.00007616
46772,1995.14216532
46773,1997.31819366
46774,2000.03663102
46775,2004.71021365
46776,1994.35480789
46777,2002.71173689
46778,2006.08427129
46779,2002.3979438
